SKNV%NVA%Neiva%Benito Salas%Colombia%
SKOC%OCV%Ocana%Aguas Claras%Colombia%
SKOT%OTU%Remedios%Otu%Colombia%
SKPC%PCR%Puerto Carreno%Puerto Carreno%Colombia%
SKPD%PDA%Puerto Inirida%Obando%Colombia%
SKPE%PEI%Pereira%Matecana%Colombia%
SKPI%PTX%Pitalito%Pitalito%Colombia%
SKPP%PPN%Popayan%Guillermo Leon Valencia%Colombia%
SKPQ%PAL%Palanquero%German Olano Ab%Colombia%
SKPR%PBE%Puerto Berrio%Puerto Berrio%Colombia%
SKPS%PSO%Pasto%Antonio Narino%Colombia%
SKPV%PVA%Isla Providencia%Providencia%Colombia%
SKPZ%PZA%Paz De Ariporo%Paz De Ariporo%Colombia%
SKQU%MQU%Mariquita%Mariquita%Colombia%
SKRG%MDE%Rionegro%Jose Maria Cordova%Colombia%
SKRH%RCH%Riohacha%Almirante Padilla%Colombia%
SKSA%RVE%Saravena%Los Colonizadores%Colombia%
SKSJ%SJE%San Jose Del Guaviare%Jorge E Gonzalez%Colombia%
SKSM%SMR%Santa Marta%Simon Bolivar%Colombia%
SKSO%SOX%Sogamoso%Alberto Lieras Camargo%Colombia%
SKSV%SVI%San Vicente Del Caguan%San Vicente Del Caguan%Colombia%
SKTB%TIB%Tibu%Tibu%Colombia%
SKTD%TDA%Trinidad%Trinidad%Colombia%
SKTM%TME%Tame%Tame%Colombia%
SKTQ%TQS%Tres Esquinas%Tres Esquinas%Colombia%
SKTU%TRB%Turbo%Gonzalo Mejia%Colombia%
SKUC%AUC%Arauca%Santiago Perez%Colombia%
SKUI%UIB%Quibdo%El Carano%Colombia%
SKUL%ULQ%Tulua%Farfan%Colombia%
SKVG%VGZ%Villagarzon%Villagarzon%Colombia%
SKVP%VUP%Valledupar%Alfonso Lopez%Colombia%
SKVV%VVC%Villavicencio%Vanguardia%Colombia%
SKYP%EYP%El Yopal%El Yopal%Colombia%
SLAG%MHW%Monteagudo%Monteagudo%Bolivia%
SLAP%APB%Apolo%Apolo%Bolivia%
SLBJ%BJO%Bermejo%Bermejo%Bolivia%
SLCA%CAM%Camiri%Camiri%Bolivia%
SLCB%CBB%Cochabamba%Jorge Wilsterman%Bolivia%
SLCO%CIJ%Cobija%Cobija%Bolivia%
SLCP%CEP%Concepcion%Concepcion%Bolivia%
SLET%SRZ%Santa Cruz%El Trompillo%Bolivia%
SLGY%GYA%Guayaramerin%Cap Av Emilio Beltran%Bolivia%
SLJO%SJB%San Joaquin%San Joaquin%Bolivia%
SLJV%SJV%San Javier%San Javier%Bolivia%
SLLP%LPB%La Paz%El Alto Intl%Bolivia%
SLMG%MGD%Magdalena%Magdalena%Bolivia%
SLOR%ORU%Oruro%Juan Mendoza%Bolivia%
SLPS%PSZ%Puerto Suarez%Salvador Ogaya%Bolivia%
SLRA%SRD%San Ramon%San Ramon%Bolivia%
SLRB%RBO%Robore%Robore%Bolivia%
SLRI%RIB%Riberalta%Cap De Av Selin Zeitun Lopez%Bolivia%
SLRQ%RBQ%Rurrenabaque%Rurrenabaque%Bolivia%
SLRY%REY%Reyes%Reyes%Bolivia%
SLSB%SRJ%San Borja%Capitan German Quiroga Guardi*%Bolivia%
SLSI%SNG%San Ignacio De Velasco%Cap. Av. Juan Cochamanidis Sa*%Bolivia%
SLSM%SNM%San Ignacio De Moxos%San Ignacio De Moxos%Bolivia%
SLSU%SRE%Sucre%Juana Azurduy De Padilla%Bolivia%
SLTJ%TJA%Tarija%Capt Oriel Lea Plaza%Bolivia%
SLTR%TDD%Trinidad%Jorge Henrich Arauz%Bolivia%
SLVG%VAH%Vallegrande%Vallegrande%Bolivia%
SLVM%VLM%Villamontes%Rafael Pabon%Bolivia%
SLVR%VVI%Santa Cruz%Viru Viru Intl%Bolivia%
SLYA%BYC%Yacuiba%Yacuiba%Bolivia%
SMJP%PBM%Zandery%J.A. Pengel Intl%Suriname%
SMPA%OEM%Paloemeu%Vincent Faiks%Suriname%
SMZO%ORG%Paramaribo%Zorg En Hoop%Suriname%
SOCA%CAY%Cayenne%Cayenne - Rochambeau%French Guiana%
SPAR%ALD%Alerta%Alerta%Peru%
SPBB%MBP%Moyobamba%Moyobamba%Peru%
SPBL%BLP%Bellavista%Huallaga%Peru%
SPBR%IBP%Iberia%Iberia%Peru%
SPCL%PCL%Pucallpa%David Abenzur Rengifo%Peru%
SPEO%CHM%Chimbote%Teniente Jaime A De Montreuil%Peru%
SPGM%TGI%Tingo Maria%Tingo Maria%Peru%
SPHI%CIX%Chiclayo%Jose Abelardo Quinones Gonzale%Peru%
SPHO%AYP%Ayacucho%Col Alfredo Mendivil Duarte%Peru%
SPHY%ANS%Andahuaylas%Andahuaylas%Peru%
SPHZ%ATA%Anta%Comandante German Arias Grazz*%Peru%
SPIL%UMI%Quincemil%Quincemil%Peru%
SPIM%LIM%Lima-Callao%Jorge Chavez Intl%Peru%
SPJA%RIJ%Rioja%Rioja%Peru%
SPJI%JJI%Juanjui%Juanjui%Peru%
SPJJ%JAU%Jauja%Jauja%Peru%
SPJL%JUL%Juliaca%Inca Manco Capac%Peru%
SPJN%SJA%San Juan De Marcona%San Juan De Marcona%Peru%
SPJR%CJA%Cajamarca%Gen Armando Revoredo Iglesias%Peru%
SPLN%RIM%Rodriguez De Mendoza%San Nicolas%Peru%
SPME%TBP%Tumbes%Pedro Canga%Peru%
SPMS%YMS%Yurimaguas%Moises Benzaquen Rengifo%Peru%
SPNC%HUU%Huanuco%Alferez David Figueroa Fernan%Peru%
SPOV%SYC%Leon Velarde%Shiringayoc O Hda Mejia%Peru%
SPPY%CHH%Chachapoyas%Chachapoyas%Peru%
SPQT%IQT%Iquitos%Col Francisco Secada Vignetta%Peru%
SPQU%AQP%Arequipa%Rodriguez Ballon%Peru%
SPRN%SMG%Santa Maria De Fatima%Santa Maria De Fatima%Peru%
SPRU%TRU%Trujillo%Cap Carlos Martinez De Pinill%Peru%
SPSO%PIO%Pisco%Pisco%Peru%
SPST%TPP%Tarapoto%Cdte.Guillermo D Castillo Par.%Peru%
SPTN%TCQ%Tacna%Col Carlos Ciriani Santa Rosa%Peru%
SPTU%PEM%Puerto Maldonado%Padre Aldamiz%Peru%
SPUR%PIU%Piura%Capt Guillermo Concha Iberico%Peru%
SPYL%TYL%Talara%Capitan Montes%Peru%
SPZO%CUZ%Cuzco%Velazco Astete%Peru%
SUAG%ATI%Artigas%Artigas Intl%Uruguay%
SUCA%CYR%Colonia%Colonia International%Uruguay%
SUDU%DZO%Durazno%Santa Bernardina Intl%Uruguay%
SULS%PDP%Maldonado%Capitan Curbelo Intl%Uruguay%
SUMO%MLZ%Melo%Cerro Largo Intl%Uruguay%
SUMU%MVD%Montevideo%Carrasco Intl/Gen C L Berisso%Uruguay%
SUPU%PDU%Paysandu%Tydeo Larre Borges Intl%Uruguay%
SURV%RVY%Rivera%Rivera Intl%Uruguay%
SUSO%STY%Salto%Salto Nueva Hesperides Intl%Uruguay%
SUTB%TAW%Tacuarembo%Tacuarembo%Uruguay%
SUTR%TYT%Treinta Y Tres%Treinta Y Tres%Uruguay%
SUVO%VCH%Vichadero%Vichadero%Uruguay%
SVAC%AGV%Acarigua%Oswaldo Guevara Mujica%Venezuela%
SVAN%AAO%Anaco%Anaco%Venezuela%
SVBC%BLA%Barcelona%Gen. Jose Antonio Anzoategui%Venezuela%
SVBI%BNS%Barinas%Barinas%Venezuela%
SVBM%BRM%Barquisimeto%Barquisimeto%Venezuela%
SVCB%CBL%Ciudad Bolivar%Ciudad Bolivar%Venezuela%
SVCL%CLZ%Calabozo%Calabozo%Venezuela%
SVCN%CAJ%Canaima%Canaima%Venezuela%
SVCO%VCR%Carora%Carora%Venezuela%
SVCP%CUP%Carupano%Gen Jose Francisco Bermudez%Venezuela%
SVCR%CZE%Coro%Jose L Chirinos Intl%Venezuela%
SVCU%CUM%Cumana%Antonio Jose De Sucre%Venezuela%
SVED%EOR%El Dorado%El Dorado%Venezuela%
SVEZ%EOZ%Elorza%Elorza%Venezuela%
SVGD%GDO%Guasdualito%Guasdualito%Venezuela%
SVGI%GUI%Guiria%Guiria%Venezuela%
SVGU%GUQ%Guanare%Guanare%Venezuela%
SVIC%ICA%Icabaru%Icabaru%Venezuela%
SVKA%KAV%Kavanayen%Bolivar%Venezuela%
SVLF%LFR%La Fria%La Fria%Venezuela%
SVMC%MAR%Maracaibo%La Chinita Intl%Venezuela%
SVMD%MRD%Merida%Alberto Carnevalli%Venezuela%
SVMG%PMV%Margarita%Del Caribe Intl Gen Santiago Marino%Venezuela%
SVMI%CCS%Maiquetia%Simon Bolivar Intl%Venezuela%
SVMT%MUN%Maturin%Maturin Intl%Venezuela%
SVPA%PYH%Puerto Ayacucho%Puerto Ayacucho%Venezuela%
SVPC%PBL%Puerto Cabello%Gen. Bartolome Salom%Venezuela%
SVPM%SCI%San Cristobal%Paramillo%Venezuela%
SVPR%CGU%Ciudad Guayana%Manuel Carlos Piar%Venezuela%
SVPT%PTM%Palmarito%Palmarito%Venezuela%
SVSE%SNV%Santa Elena De Uairen%Santa Elena De Uairen%Venezuela%
SVSO%STD%Santo Domingo%Mayor Buenaventura Vivas Intl%Venezuela%
SVSP%SNF%San Felipe%Sub Teniente Nestor Arias%Venezuela%
SVSR%SFD%San Fernando De Apure%San Fernando De Apure%Venezuela%
SVST%SOM%San Tome%San Tome%Venezuela%
SVTC%TUV%Tucupita%Tucupita%Venezuela%
SVTM%TMO%Tumeremo%Tumeremo%Venezuela%
SVUM%URM%Uriman%Uriman%Venezuela%
SVVA%VLN%Valencia%Arturo Michelena Intl%Venezuela%
SVVG%VIG%El Vigia%Juan Pablo Perez Alfonzo%Venezuela%
SVVL%VLV%Valera%Dr. Antonio Nicolas Briceno%Venezuela%
SVVP%VDP%Valle De La Pascua%Valle De La Pascua%Venezuela%
SYAH%AHL%Aishalton%Aishalton%Guyana%
SYAN%NAI%Annai%Annai%Guyana%
SYCJ%GEO%Georgetown%Cheddi Jagan Intl%Guyana%
SYIB%IMB%Imbaimadai%Imbaimadai%Guyana%
SYKM%KAR%Kamarang%Kamarang%Guyana%
SYKR%KRM%Karanambo%Karanambo%Guyana%
SYKT%KTO%Kato%Kato%Guyana%
SYLP%LUB%Lumid Pau%Lumid Pau%Guyana%
SYLT%LTM%Lethem%Lethem%Guyana%
SYMD%MHA%Mahdia%Mahdia%Guyana%
SYOR%ORJ%Orinduik%Orinduik%Guyana%
TAPA%ANU%Saint John's, Antigua%VC Bird Intl Airport%Antigua and Barbuda%
TAPH%BBQ%Codrington, Barbuda%Codrington Airport%Antigua and Barbuda%
TBPB%BGI%Brigetown%Grantley Adams Intl%Barbados%
TDCF%DCF%Roseau%Canefield Airport%Dominica%
TDPD%DOM%Marigot%Melville Hall Airport%Dominica%
TFFA%DSD%Grande-Anse, La D%Grande Anse Airport%Guadeloupe - French Antilles%
TFFB%BBR%Basse-Terre%Baillif Airport%Guadeloupe - French Antilles%
TFFC%SFC%Saint-Francois%Saint-Francois Airport%Guadeloupe - French Antilles%
TFFF%FDF%Ft De France%Le Lamentin%Martinique - French Antilles%
TFFG%SFG%Saint-Martin%Grand Case Airport%Guadeloupe - French Antilles%
TFFJ%SBH%Saint-Barthelemy%Saint-Barthelemy Airport%Guadeloupe - French Antilles%
TFFM%GBJ%Grand-Bourg%Marie Galante Airport%Guadeloupe - French Antilles%
TFFR%PTP%Pointe-a-Pitre%Pointe-a-Pitre Intl Airport%Guadeloupe - French Antilles%
TFFS%LSS%Terre-de-Haut, Les Saintes%Les Saintes Airport%Guadeloupe - French Antilles%
TGPY%GND%St. George's, Grenada%Point Salines Intl Airport%Grenada%
TIST%STT%St Thomas I/Charlotte Amalie%King%US Virgin Islands%
TISX%STX%St Croix I%Henry E Rohlsen%US Virgin Islands%
TJAB%ABO%Arecibo%Antonio Juarbe Pol Airport%Puerto Rico%
TJBQ%BQN%Aguadilla%Rafael Hernandez Airport%Puerto Rico%
TJCP%CPX%Isla de Culebra%Benjamin Rivera Noriega Airport%Puerto Rico%
TJFA%FAJ%Fajardo%Diego Jimenez Torres Airport%Puerto Rico%
TJIG%SIG%San Juan%Isla Grande Airport%Puerto Rico%
TJMZ%MAZ%Mayaguez%Eugenio Mar%Puerto Rico%
TJPS%PSE%Ponce%Mercedita Airport%Puerto Rico%
TJSJ%SJU%San Juan%Luis Munoz Marin Intl Airport%Puerto Rico%
TJVQ%VQS%Isla de Vieques%Vieques Airport%Puerto Rico%
TLPC%SLU%Castries%George F.L. Charles%Saint Lucia%
TLPL%UVF%St Lucia%Hewanorra Intl%Saint Lucia%
TNCA%AUA%Aruba%Queen Beatrix Intl Airport%Aruba (Netherlands)%
TNCB%BON%Bonaire%Flamingo Intl Airport%Netherlands Antilles%
TNCC%CUR%Curacao%Hato Intl Airport%Netherlands Antilles%
TNCE%EUX%Sint Eustatius%F.D. Roosevelt Airport%Netherlands Antilles%
TNCM%SXM%Sint Maarten%Princess Juliana Intl Airport%Netherlands Antilles%
TNCS%SAB%Saba%Juancho E. Yrausquin Airport%Netherlands Antilles%
TQPF%AXA%Anguilla%Anguilla Wallblake%Anguilla%
TT02%ULI%Ulithi I%Ulithi%Micronesia, Federated States of%
TTPP%POS%Port Of Spain%Piarco Intl%Trinidad & Tobago%
TUPJ%EIS%Beef I%Beef I Intl%British Virgin Islands%
TUPW%VIJ%Virgin Gorda%Virgin Gorda%British Virgin Islands%
TVSU%UNI%Union I.%Union I. Intl%St. Vincent & Grenadines%
TVSV%SVD%St Vincent%E T Joshua%St. Vincent & Grenadines%
TXKF%BDA%Hamilton%Hamilton Bermuda Intl%Bermuda%
UAAA%ALA%Almaty%Almaty%Kazakhstan%
UAAH%BXH%Balkhash%Balkhash%Kazakhstan%
UACC%TSE%Astana%Astana%Kazakhstan%
UAFM%FRU%Bishkek%Manas%Kyrgyzstan%
UAFO%OSS%Osh%Osh%Kyrgyzstan%
UAKD%DZN%Zhezkazgan%Zhezkazgan%Kazakhstan%
UAKK%KGF%Karaganda%Karaganda%Kazakhstan%
UARR%URA%Uralsk%Uralsk%Kazakhstan%
UATG%GUW%Atyrau%Atyrau%Kazakhstan%
UATT%AKX%Aktyubinsk%Aktyubinsk%Kazakhstan%
UAUU%KSN%Kostanay%Narimanovka%Kazakhstan%
UBBB%BAK%Baku%Bina%Azerbaijan%
UBBG%KVD%Gyandzha%Gyandzha%Azerbaijan%
UEAA%ADH%Aldan%Aldan Airport%Russia%
UEEE%YKS%Yakutsk%Yakutsk Airport%Russia%
UELL%CNN%Chulman%Chulman Airport%Russia%
UERP%PYJ%Polyarny (Polyarnyj)%Polyarny Airport%Russia%
UERR%MJZ%Mirny (Mirnyj)%Mirny Airport%Russia%
UESO%CKH%Chokurdakh%Chokurdakh Airport%Russia%
UGEE%EVN%Yerevan%Zvartnots%Armenia%
UGGG%TBS%Tbilisi%Tbilisi Intl Airport%Georgia%
UGGG%TBS%Tbilisi%Lochini%Georgia%
UGSS%SUI%Sukhimi%Babushara Airport%Georgia%
UHBB%BQS%Blagoveschensk%Ignatyevo Airport%Russia%
UHBI%GDG%Magdagachi%Magdagachi Airport%Russia%
UHHH%KHV%Khabarovsk%Novy Airport%Russia%
UHMA%DYR%Anadyr%Ugolny Airport%Russia%
UHMD%PVS%Provideniya%Provideniya Bay Airport%Russia%
UHMM%GDX%Magadan%Sokol Airport%Russia%
UHMP%PWE%Pevek%Pevek Airport%Russia%
UHPP%PKC%Petropavlovsk - Kamchatsky%Yelizovo Airport%Russia%
UHSS%UUS%Yuzhno-Sakhalinsk%Yuzhno-Sakhalinsk Airport%Russia%
UHWW%VVO%Vladivostok%Vladivostok Intl Airport%Russia%
UIAA%HTA%Chita%Kadala Airport%Russia%
UIBB%BTK%Bratsk%Bratsk Airport%Russia%
UIUU%UUD%Ulan-Ude%Mukhino Airport%Russia%
UKBB%KBP%Kiev%Boryspil Intl Airport%Ukraine%
UKCC%DOK%Donetsk%Donetsk Airport%Ukraine%
UKDD%DNK%Dnipropetrovsk%Dnipropetrovsk Airport%Ukraine%
UKDE%OZH%Zaporizhzhia%Zaporizhzhia Intl Airport%Ukraine%
UKDR%KWG%Krivoi Rog%Lozuvatka Intl Airport%Ukraine%
UKFF%SIP%Simferopol%Simferopol Airport%Ukraine%
UKHH%HRK%Kharkiv%Osnova Airport%Ukraine%
UKKK%IEV%Kiev%Zhuliany Intl Airport%Ukraine%
UKLI%IFO%Ivano-Frankivsk%Ivano-Frankivsk Airport%Ukraine%
UKLL%LWO%Lviv%Lviv Airport%Ukraine%
UKLR%RWN%Rivne%Rivne Airport%Ukraine%
UKLU%UDJ%Uzhhorod%Uzhhorod Airport%Ukraine%
UKON%NLV%Mykolaiv%Mykolaiv Airport%Ukraine%
UKOO%ODS%Odessa%Odessa Airport%Ukraine%
UKWW%VIN%Vinnytsia%Vinnytsia Airport%Ukraine%
ULAA%ARH%Arkhangelsk%Talagi Airport%Russia%
ULAM%NNM%Naryan-Mar%Naryan-Mar Airport%Russia%
ULDD%AMV%Amderma%Amderma Airport%Russia%
ULKK%KSZ%Kotlas%Kotlas Airport%Russia%
ULLI%LED%Saint Petersburg%Pulkovo Airport%Russia%
ULMM%MMK%Murmansk%Murmansk Airport%Russia%
ULOO%PKV%Pskov%Pskov Airport%Russia%
ULPB%PES%Petrozavodsk%Besovets Airport%Russia%
UMBB%BQT%Brest%Brest%Belarus%
UMGG%GME%Gomel%Gomel%Belarus%
UMII%VTB%Vitebsk%Vitebsk%Belarus%
UMKK%KGD%Kaliningrad%Khrabrovo Airport%Russia%
UMMG%GNA%Grodno%Grodno%Belarus%
UMMM%MHP%Minsk%Minsk-1%Belarus%
UMMS%MSQ%Minsk%Minsk-2%Belarus%
UNBB%BAX%Barnaul%Barnaul Airport%Russia%
UNEE%KEJ%Kemerovo%Kemorovo Airport%Russia%
UNKL%KJA%Krasnoyarsk%Krasnoyarsk Yemelyanovo Airport%Russia%
UNKY%KYZ%Kyzyl%Kyzyl Airport%Russia%
UNNT%OVB%Novosibirsk%Novosibirsk Tolmachevo Airport%Russia%
UNOO%OMS%Omsk%Tsentralny Airport%Russia%
UNWW%NOZ%Novokuznetsk%Novokuznetsk Spichenkovo Airport%Russia%
UOOO%NSK%Norilsk%Norilsk Airport%Russia%
URKA%AAQ%Anapa%Vityazevo Airport%Russia%
URKK%KRR%Krasnodar%Pashkovsky Airport%Russia%
URMM%MRV%Mineralnye Vody%Mineralnye Vody Airport%Russia%
URMN%NAL%Nalchik%Nalchik Airport%Russia%
URMO%OGZ%Vladikavkaz%Beslan Airport%Russia%
URMT%STW%Stavropol%Shpakovskoye Airport%Russia%
URRR%ROV%Rostov-na-Donu%Rostov-na-Donu Airport%Russia%
URWA%ASF%Astrakhan%Astrakhan Airport%Russia%
URWW%VOG%Volgograd%Gumrak Airport%Russia%
USCC%CEK%Chelyabinsk%Balandino Airport%Russia%
USCM%MQF%Magnitogorsk%Magnitogorsk Airport%Russia%
USKK%KVX%Kirov%Kirov Airport%Russia%
USNN%NJC%Nizhnevartovsk%Nizhnevartovsk Airport%Russia%
USPP%PEE%Perm%Bolshoye Savino Airport%Russia%
USRR%SGC%Surgut%Surgut Airport%Russia%
USSS%SVX%Yekaterinburg (Sverdlovsk)%Koltsovo Intl Airport%Russia%
UTAA%ASB%Ashgabat%Ashgabat%Turkmenistan%
UTDD%DYU%Dushanbe%Dushanbe%Tajikistan%
UTDL%LBD%Khudzhand%Khudzhand%Tajikistan%
UTNU%UGC%Urgench%Urgench%Uzbekistan%
UTSB%BHK%Bukhara%Bukhara%Uzbekistan%
UTSS%SKD%Samarkand%Samarkand%Uzbekistan%
UTST%TMJ%Termez%Termez%Uzbekistan%
UTTT%TAS%Tashkent%Tashkent Yuzhny%Uzbekistan%
UUDD%DME%Moscow%Domodedovo Intl Airport%Russia%
UUEE%SVO%Moscow%Sheremetyevo Intl Airport%Russia%
UUII%IKT%Irkutsk%Irkutsk Intl Airport%Russia%
UUOB%EGO%Belgorod%Belgorod Airport%Russia%
UUOO%VOZ%Voronezh%Chertovitskoye Airport%Russia%
UUWW%VKO%Moscow%Vnukovo Airport%Russia%
UUYH%UCT%Ukhta%Ukhta Airport%Russia%
UUYY%SCW%Syktyvkar%Syktyvkar Airport%Russia%
UWGG%GOJ%Nizhny Novgorod%Strigino Airport (Gorkij Airport)%Russia%
UWKD%KZN%Kazan%Kazan Airport%Russia%
UWKS%CSY%Cheboksary%Cheboksary Airport%Russia%
UWOO%REN%Orenburg%Tsentralny Airport%Russia%
UWOR%OSW%Orsk%Orsk Airport%Russia%
UWPP%PEZ%Penza%Penza Airport%Russia%
UWSS%RTW%Saratov%Tsentralny Airport%Russia%
UWUU%UFA%Ufa%Ufa Airport%Russia%
UWWW%KUF%Samara%Kurumoch Airport%Russia%
VA1A%HBX%Hubli (Karnataka)%Hubli Airport (Mil./Civil)%India%
VA1P%DIU%Diu (Daman and Diu)%Diu Airport%India%
VAAH%AMD%Ahmedabad (Gujarat)%Sardar Vallabhbhai Patel Intl Airport%India%
VAAK%AKD%Akola (Maharashtra)%Akola Airport%India%
VAAU%IXU%Aurangabad (Maharashtra)%Aurangabad Airport%India%
VABB%BOM%Mumbai (Maharashtra)%Chhatrapati Shivaji Intl Airport%India%
VABJ%BHJ%Bhuj (Gujarat)%Shyamji Krishna Verma, Bhuj Airport%India%
VABM%IXG%Belgaum (Karnataka)%Belgaum Airport%India%
VABO%BDQ%Vadodara (Gujarat)%Vadodara Airport / Civil Airport Harni (Mil./Civil)%India%
VABP%BHO%Bhopal (Madhya Pradesh)%Raja Bhoj Airport%India%
VABV%BHU%Bhavnagar (Gurajat)%Bhavnagar Airport%India%
VAGO%GOI%Dabolim (Goa)%Dabolim Airport (Goa Airport) (Mil./Civil)%India%
VAID%IDR%Indore (Madhya Pradesh)%Devi Ahilyabai Holkar Intl Airport%India%
VAJB%JLR%Jabalpur (Madhya Pradesh)%Jabalpur Airport%India%
VAJM%JGA%Jamnagar (Gujarat)%Jamnagar Airport (Mil./Civil)%India%
VAKE%IXY%Kandla (Gujarat)%Kandla Airport%India%
VAKJ%HJR%Khajuraho (Madhya Pradesh)%Khajuraho Airport%India%
VAKP%KLH%Kolhapur (Maharashtra)%Kolhapur Airport%India%
VAKS%IXK%Keshod (Gujarat)%Keshod Junagadh Airport%India%
VAND%NDC%Nanded (Maharashtra)%Shri Guru Gobind Singh Ji Airport%India%
VANP%NAG%Nagpur (Maharashtra)%Dr. Babasaheb Ambedkar Intl Airport (Mil./Civil)%India%
VAPO%PNQ%Pune (Maharashtra)%Pune Airport (Mil./Civil)%India%
VAPR%PBD%Porbandar (Gurajat)%Porbandar Airport%India%
VARK%RAJ%Rajkot (Gujarat)%Rajkot Airport%India%
VARP%RPR%Raipur (Chhattisgarh)%Swami Vivekananda Airport%India%
VASL%SSE%Solapur (Maharashtra)%Sholapur Airport%India%
VASU%STV%Surat (Gurajat)%Surat Airport%India%
VAUD%UDR%Udaipur (Rajasthan)%Udaipur Airport%India%
VCBI%CMB%Colombo%Bandaranaike Intl%Sri Lanka%
VCCA%ADP%Anuradhapura%Anuradhapura%Sri Lanka%
VCCB%BTC%Batticaloa%Batticaloa AB%Sri Lanka%
VCCC%RML%Colombo%Ratmalana%Sri Lanka%
VCCG%GOY%Gal Oya%Amparai%Sri Lanka%
VCCJ%JAF%Jaffna%Kankesanturai AB%Sri Lanka%
VCCT%TRR%Trincomalee%China Bay AB%Sri Lanka%
VDBG%BBM%Battambang Combodia%Battambang%Cambodia%
VDPP%PNH%Phnom Penh%Pochentong Intl%Cambodia%
VDSR%REP%Siem Reap Cambodia%Siem Reap%Cambodia%
VE46%JGB%Jagdalpur (Chhattisgarh)%Jagdalpur Airport%India%
VEAT%IXA%Agartala (Tripura)%Agartala Airport%India%
VEBD%IXB%Bagdogra (West Bengal)%Bagdogra Airport (Mil./Civil)%India%
VEBG%RGH%Balurghat (West Bengal)%Balurghat Airport%India%
VEBI%SHL%Shillong (Meghalaya)%Shillong Airport%India%
VEBS%BBI%Bhubaneswar (Orissa)%Biju Patnaik Airport%India%
VEC1%DIB%Dibrugarh (Assam)%Chabua Airport (Dibrugarh Airport)%India%
VECC%CCU%Kolkata (West Bengal)%Netaji Subhas Chandra Bose Intl Airport%India%
VECO%COH%Cooch Behar (West Bengal)%Cooch Behar Airport%India%
VEGK%GOP%Gorakhpur (Uttar Pradesh)%Gorakhpur Airport (Mil./Civil)%India%
VEGT%GAU%Guwahati (Assam)%Lokpriya Gopinath Bordoloi Intl Airport (Mil./Civil)%India%
VEGY%GAY%Gaya (Bihar)%Gaya Airport%India%
VEIM%IMF%Imphal (Manipur)%Imphal Airport (Tulihal Airport)%India%
VEJS%IXW%Jamshedpur (Jharkhand)%Sonari Airport%India%
VEJT%JRH%Jorhat (Assam)%Jorhat Airport (Mil./Civil)%India%
VEKR%IXH%Kailashahar (Tripura)%Kailashahar Airport%India%
VEKU%IXS%Silchar (Assam)%Silchar Airport (Mil./Civil)%India%
VELP%AJL%Aizawl (Mizoram)%Lengpui Airport%India%
VELR%IXI%North Lakhimpur (Assam)%Lilabari Airport%India%
VEMH%LDA%Malda - English Bazar (West Bengal)%Malda Airport%India%
VEMR%DMU%Dimapur (Nagaland)%Dimapur Airport (Mil./Civil)%India%
VEMZ%MZU%Muzzafarpur (Bihar)%Muzzafarpur Airport%India%
VEPG%IXT%Pasighat (Passighat)%Pasighat Airport%India%
VEPT%PAT%Patna (Bihar)%Jai Prakash Narayan International Airport%India%
VEPU%PUI%Purnia (Bihar)%Purnea Airport%India%
VERC%IXR%Ranchi (Jharkhand)%Birsa Munda Airport%India%
VERK%RRK%Rourkela (Orissa)%Rourkela Airport%India%
VERU%RUP%Rupsi (Assam)%Rupsi Airport%India%
VETJ%TEI%Tezu (Arunachal Pradesh)%Tezu Airport%India%
VETZ%TEZ%Tezpur (Assam)%Tezpur Airport (Mil./Civil)%India%
VEVZ%VTZ%Visakhapatnam (Andhra Pradesh)%Visakhapatnam Airport%India%
VEZO%ZER%Zero (Arunachal Pradesh)%Zero Airport%India%
VGBR%BZL%Barisal%Barisal Airport%Bangladesh%
VGCB%CXB%Cox's Bazar%Cox's Bazar Airport%Bangladesh%
VGCM%CLA%Comilla%Comilla Airport%Bangladesh%
VGEG%CGP%Chittagong%Shah Amanat Intl Airport (M.A. Hannan Int'l)%Bangladesh%
VGHS%DAC%Dhaka%Hazrat Shahjalal International Airport%Bangladesh%
VGJR%JSR%Jessore%Jessore Airport%Bangladesh%
VGRJ%RJH%Rajshahi%Rajshahi Airport%Bangladesh%
VGSD%SPD%Saidpur%Saidpur Airport%Bangladesh%
VGSG%TKR%Thakuragaon%Thakuragaon Airport%Bangladesh%
VGSY%ZYL%Sylhet%Osmani Intl Airport%Bangladesh%
VHHH%HKG%Hong Kong%Hong Kong Intl Airport - Chep Lap Kok%China - Peoples Republic%
VIAG%AGR%Agra (Uttar Pradesh)%Agra Airport (Mil./Civil)%India%
VIAL%IXD%Allahabad (Uttar Pradesh)%Allahabad Airport (Mil./Civil)%India%
VIAR%ATQ%Amritsar (Punjab)%Sri Guru Ram Dass Jee Intl Airport%India%
VIBN%VNS%Varanasi (Uttar Pradesh)%Lal Bahadur Shastri Intl Airport%India%
VIBR%KUU%Bhuntar (Himachal Pradesh)%Kullu Manali Airport%India%
VICG%IXC%Chandigarh%Shaheed Bhagat Singh International Airport%India%
VIDN%DED%Dehradun (Uttrakhand)%Jolly Grant Airport%India%
VIDP%DEL%New Delhi (Delhi)%Indira Gandhi Intl Airport%India%
VIGG%DHM%Kangra (Himachal Pradesh)%Gaggal Airport (Kangra Airport)%India%
VIGR%GWL%Gwalior (Madhya Pradesh)%Gwalior Airport (Mil./Civil)%India%
